ID,縣市,行政區,鄉鎮村里,中位數,納稅單位,綜合所得總額,平均數,第一分位數,第三分位數,標準差,變異係數
5924,彰化縣,彰化市,民生里,589,507,495471,977,303,1054,1567,160.35
5925,彰化縣,彰化市,興北里,596,563,444344,789,317,1019,735.73,93.22
5926,彰化縣,彰化市,信義里,595,325,315379,970,281,1154,1327.6,136.81
5927,彰化縣,彰化市,陽明里,555,597,456383,764,313,1008,717.32,93.83
5928,彰化縣,彰化市,萬安里,543,1383,1058813,766,306,949,874.99,114.29
5929,彰化縣,彰化市,新華里,499,526,354181,673,291,845,622.28,92.42
5930,彰化縣,彰化市,光華里,515,291,235461,809,226,1087,983.97,121.61
5931,彰化縣,彰化市,光復里,564,292,309335,1059,276,1006,1685.9,159.14
5932,彰化縣,彰化市,龍山里,591,651,540512,830,326,1021,973.73,117.28
5933,彰化縣,彰化市,中山里,481,233,163598,702,271,895,789.83,112.49
5934,彰化縣,彰化市,永福里,654,305,368316,1208,324,1123,5940.19,491.9
5935,彰化縣,彰化市,永生里,487,409,266700,652,255,843,641.82,98.43
5936,彰化縣,彰化市,桃源里,516,631,547002,867,303,901,2120.13,244.57
5937,彰化縣,彰化市,大同里,513,333,246709,741,274,937,897.75,121.18
5938,彰化縣,彰化市,東興里,576,553,491551,889,315,1021,1200.16,135.02
5939,彰化縣,彰化市,卦山里,607,827,735064,889,342,1004,1292.11,145.37
5940,彰化縣,彰化市,彰安里,545,999,796738,798,301,957,922.39,115.66
5941,彰化縣,彰化市,福安里,541,374,284463,761,274,927,761.92,100.17
5942,彰化縣,彰化市,西安里,557,919,806158,877,312,976,2292.94,261.39
5943,彰化縣,彰化市,成功里,536,534,433885,813,299,943,1011.4,124.48
5944,彰化縣,彰化市,南瑤里,522,2567,2056391,801,284,984,1401.91,175
5945,彰化縣,彰化市,華陽里,524,553,424737,768,287,960,1046.17,136.21
5946,彰化縣,彰化市,延和里,510,1582,1297447,820,303,939,1618.67,197.37
5947,彰化縣,彰化市,延平里,549,2523,2000044,793,316,961,987.8,124.61
5948,彰化縣,彰化市,華北里,537,505,391453,775,285,947,1119.59,144.43
5949,彰化縣,彰化市,南興里,533,2079,1587330,764,310,973,821.9,107.65
5950,彰化縣,彰化市,富貴里,463,311,225060,724,248,786,1023.6,141.45
5951,彰化縣,彰化市,介壽里,587,665,544426,819,314,1000,931.1,113.73
5952,彰化縣,彰化市,光南里,575,497,487279,980,313,971,3988.67,406.82
5953,彰化縣,彰化市,民權里,481,362,245810,679,254,797,811.18,119.46
5954,彰化縣,彰化市,萬壽里,464,288,192852,670,241,772,939.64,140.32
5955,彰化縣,彰化市,中央里,426,285,187070,656,251,793,809.04,123.26
5956,彰化縣,彰化市,忠孝里,616,422,386984,917,314,1083,1223,133.37
5957,彰化縣,彰化市,五權里,527,1227,858608,700,306,883,672.69,96.13
5958,彰化縣,彰化市,西興里,547,1035,775364,749,300,936,745.94,99.57
5959,彰化縣,彰化市,忠權里,513,981,715202,729,285,908,772.92,106.02
5960,彰化縣,彰化市,長樂里,524,391,292194,747,263,919,898.2,120.19
5961,彰化縣,彰化市,西勢里,533,1135,838663,739,290,970,678.99,91.89
5962,彰化縣,彰化市,莿桐里,493,974,669979,688,276,845,1156.59,168.14
5963,彰化縣,彰化市,南安里,427,608,343770,565,251,714,528.65,93.5
5964,彰化縣,彰化市,東芳里,478,926,560116,605,282,757,530.86,87.76
5965,彰化縣,彰化市,南美里,470,503,323583,643,291,773,578.93,89.99
5966,彰化縣,彰化市,平和里,492,1469,1013991,690,286,836,758.08,109.83
5967,彰化縣,彰化市,磚磘里,469,948,594297,627,294,750,664.7,106.03
5968,彰化縣,彰化市,阿夷里,524,2370,1692798,714,308,900,679.38,95.12
5969,彰化縣,彰化市,古夷里,468,726,432574,596,274,776,522.56,87.7
5970,彰化縣,彰化市,寶廍里,452,331,191607,579,262,777,482.4,83.33
5971,彰化縣,彰化市,茄苳里,425,268,156928,586,270,697,498.12,85.07
5972,彰化縣,彰化市,茄南里,475,832,524377,630,283,754,628.19,99.67
5973,彰化縣,彰化市,和調里,517,834,601542,721,306,902,681.15,94.44
5974,彰化縣,彰化市,大竹里,478,999,642399,643,283,816,566.16,88.04
5975,彰化縣,彰化市,竹中里,471,519,323406,623,286,797,521.68,83.72
5976,彰化縣,彰化市,安溪里,496,529,346978,656,305,854,553.05,84.32
5977,彰化縣,彰化市,香山里,528,911,607861,667,300,859,552.35,82.78
5978,彰化縣,彰化市,牛埔里,450,832,496687,597,287,761,497,83.25
5979,彰化縣,彰化市,三村里,411,280,151137,540,252,633,640.38,118.64
5980,彰化縣,彰化市,國聖里,456,826,481089,582,248,720,565.23,97.05
5981,彰化縣,彰化市,福山里,477,2116,1280960,605,283,774,511.43,84.48
5982,彰化縣,彰化市,中庄里,508,787,501446,637,304,796,544.76,85.5
5983,彰化縣,彰化市,快官里,496,309,236494,765,255,839,1358.5,177.5
5984,彰化縣,彰化市,竹巷里,463,193,110141,571,278,754,468.6,82.11
5985,彰化縣,彰化市,福田里,450,317,187719,592,283,767,500.02,84.44
5986,彰化縣,彰化市,石牌里,451,301,180532,600,292,773,498.55,83.12
5987,彰化縣,彰化市,田中里,452,245,140310,573,263,711,502.14,87.68
5988,彰化縣,彰化市,建寶里,565,800,631055,789,331,1041,731.12,92.69
5989,彰化縣,彰化市,復興里,537,1363,975970,716,284,918,679.4,94.88
5990,彰化縣,彰化市,臺鳳里,464,1291,751567,582,273,750,479.29,82.33
5991,彰化縣,彰化市,向陽里,567,1386,1094079,789,316,972,1012.21,128.23
5992,彰化縣,彰化市,崙平里,519,1647,1203283,731,293,888,1034.45,141.59
5993,彰化縣,彰化市,其他,780,6,4578,763,456,1062,353.07,46.28
5994,彰化縣,彰化市,合計,516,59190,43783470,740,294,895,1293.85,174.91
1682,台南市,後壁區,後壁里,536,414,303806,734,332,873,674.26,91.88
1683,台南市,後壁區,嘉苳里,534,270,176779,655,343,863,458.15,69.97
1684,台南市,後壁區,侯伯里,527,286,207242,725,330,839,686.24,94.7
1685,台南市,後壁區,土溝里,524,239,149872,627,337,814,400.12,63.81
1686,台南市,後壁區,嘉田里,520,254,171508,675,343,802,588.55,87.16
1687,台南市,後壁區,嘉民里,466,264,149402,566,310,734,412.57,72.9
1688,台南市,後壁區,頂安里,535,299,198586,664,322,880,501,75.43
1689,台南市,後壁區,長安里,523,298,204780,687,339,917,550.25,80.07
1690,台南市,後壁區,福安里,524,282,219162,777,317,910,1206.65,155.26
1691,台南市,後壁區,烏樹里,489,138,91177,661,290,842,576.07,87.19
1692,台南市,後壁區,墨林里,533,150,98684,658,338,870,482.62,73.36
1693,台南市,後壁區,菁寮里,609,97,64270,663,345,896,431.9,65.19
1694,台南市,後壁區,後廍里,568,78,51386,659,341,901,500.14,75.92
1695,台南市,後壁區,崁頂里,479,90,55944,622,313,744,603.12,97.03
1696,台南市,後壁區,菁豐里,568,174,119186,685,359,862,475.47,69.41
1697,台南市,後壁區,新嘉里,508,150,94516,630,325,812,445.46,70.7
1698,台南市,後壁區,頂長里,498,111,70261,633,323,694,555.73,87.8
1699,台南市,後壁區,平安里,526,230,149135,648,316,770,567.06,87.45
1700,台南市,後壁區,仕安里,521,111,68423,616,352,831,398.82,64.7
1701,台南市,後壁區,新東里,548,342,228070,667,329,880,489.43,73.39
1702,台南市,後壁區,竹新里,542,313,201106,643,311,885,481.38,74.92
1703,台南市,後壁區,其他,0,0,0,0,0,0,0,0
1704,台南市,後壁區,合計,526,4590,3073295,670,328,842,596.15,89.03
5537,苗栗縣,後龍鎮,南龍里,506,387,248752,643,321,756,622.73,96.88
5538,苗栗縣,後龍鎮,中龍里,509,270,181710,673,287,884,603.91,89.73
5539,苗栗縣,後龍鎮,北龍里,482,443,268589,606,259,826,506.07,83.47
5540,苗栗縣,後龍鎮,大庄里,497,1237,800893,647,301,804,580.93,89.73
5541,苗栗縣,後龍鎮,溪洲里,435,639,378310,592,282,773,506.3,85.52
5542,苗栗縣,後龍鎮,豐富里,509,343,229071,668,299,881,628.33,94.08
5543,苗栗縣,後龍鎮,校椅里,546,257,170495,663,324,831,512.44,77.24
5544,苗栗縣,後龍鎮,埔頂里,500,796,485202,610,306,778,488.56,80.15
5545,苗栗縣,後龍鎮,新民里,504,412,256734,623,307,808,491.61,78.89
5546,苗栗縣,後龍鎮,復興里,503,170,107757,634,292,745,518.64,81.82
5547,苗栗縣,後龍鎮,東明里,531,407,260920,641,334,809,467.71,72.96
5548,苗栗縣,後龍鎮,灣寶里,469,329,193769,589,301,756,452.64,76.85
5549,苗栗縣,後龍鎮,海寶里,517,219,133557,610,291,749,461.67,75.7
5550,苗栗縣,後龍鎮,大山里,478,417,277909,666,305,786,948.04,142.25
5551,苗栗縣,後龍鎮,外埔里,470,263,173452,660,300,732,884.06,134.05
5552,苗栗縣,後龍鎮,海埔里,424,222,117520,529,280,709,409.02,77.27
5553,苗栗縣,後龍鎮,秀水里,502,167,106471,638,315,801,550.18,86.3
5554,苗栗縣,後龍鎮,水尾里,419,252,131361,521,256,656,454.26,87.14
5555,苗栗縣,後龍鎮,龍津里,459,150,110987,740,321,756,1399.01,189.08
5556,苗栗縣,後龍鎮,龍坑里,448,339,194834,575,291,727,464.02,80.74
5557,苗栗縣,後龍鎮,福寧里,473,199,115834,582,284,758,453.2,77.86
5558,苗栗縣,後龍鎮,中和里,457,262,135326,517,315,657,303.37,58.73
5559,苗栗縣,後龍鎮,南港里,428,336,183865,547,267,696,489.77,89.5
5560,苗栗縣,後龍鎮,其他,0,0,0,0,0,0,0,0
5561,苗栗縣,後龍鎮,合計,482,8516,5263318,618,298,776,586.18,94.84
5000,桃園縣,復興鄉,長興村,487,66,37566,569,346,803,345.44,60.69
5001,桃園縣,復興鄉,三民村,467,308,180389,586,295,700,469.99,80.25
5002,桃園縣,復興鄉,澤仁村,509,246,153746,625,319,794,587.31,93.97
5003,桃園縣,復興鄉,霞雲村,502,63,37422,594,377,741,362.14,60.97
5004,桃園縣,復興鄉,義盛村,497,71,42473,598,318,768,371.67,62.13
5005,桃園縣,復興鄉,高義村,478,82,42130,514,321,664,268.7,52.3
5006,桃園縣,復興鄉,三光村,528,64,38430,600,386,762,298.47,49.71
5007,桃園縣,復興鄉,奎輝村,523,82,49490,604,366,739,396.56,65.71
5008,桃園縣,復興鄉,華陵村,619,128,86486,676,339,873,470.18,69.59
5009,桃園縣,復興鄉,羅浮村,526,150,103667,691,350,836,606.24,87.72
5010,桃園縣,復興鄉,其他,0,0,0,0,0,0,0,0
5011,桃園縣,復興鄉,合計,508,1260,771798,613,325,778,477.94,78.03
7644,屏東縣,恆春鎮,城北里,461,488,301298,617,282,824,504.88,81.77
7645,屏東縣,恆春鎮,城西里,460,224,132174,590,277,818,441.41,74.81
7646,屏東縣,恆春鎮,城南里,532,219,138240,631,306,785,446.16,70.68
7647,屏東縣,恆春鎮,山腳里,530,776,538100,693,317,896,649.63,93.68
7648,屏東縣,恆春鎮,網紗里,481,582,475099,816,302,824,3766.06,461.34
7649,屏東縣,恆春鎮,仁壽里,504,127,75558,595,270,717,566.47,95.21
7650,屏東縣,恆春鎮,茄湖里,435,62,31752,512,249,594,374.99,73.22
7651,屏東縣,恆春鎮,頭溝里,560,66,44325,672,305,815,665.02,99.02
7652,屏東縣,恆春鎮,四溝里,497,146,85570,586,333,678,371.77,63.43
7653,屏東縣,恆春鎮,德和里,491,143,106496,745,274,851,926.72,124.44
7654,屏東縣,恆春鎮,龍水里,430,193,212461,1101,276,618,8073.17,733.37
7655,屏東縣,恆春鎮,山海里,430,226,127984,566,278,630,936.86,165.43
7656,屏東縣,恆春鎮,大光里,464,302,167086,553,300,617,423.94,76.63
7657,屏東縣,恆春鎮,水泉里,388,173,90165,521,252,613,556.21,106.72
7658,屏東縣,恆春鎮,南灣里,603,325,327893,1009,338,1460,987.87,97.92
7659,屏東縣,恆春鎮,墾丁里,507,195,126834,650,307,863,545,83.79
7660,屏東縣,恆春鎮,鵝鑾里,420,143,73772,516,284,649,373.07,72.32
7661,屏東縣,恆春鎮,其他,0,0,0,0,0,0,0,0
7662,屏東縣,恆春鎮,合計,482,4390,3054806,696,297,804,2254.82,324.04
8300,台東縣,成功鎮,忠仁里,480,407,234578,576,284,786,412.53,71.58
8301,台東縣,成功鎮,忠智里,543,386,277493,719,345,919,731.9,101.81
8302,台東縣,成功鎮,三民里,444,547,309962,567,283,724,454.24,80.16
8303,台東縣,成功鎮,三仙里,373,271,133878,494,258,532,618.11,125.12
8304,台東縣,成功鎮,忠孝里,405,154,72477,471,261,596,319.2,67.82
8305,台東縣,成功鎮,博愛里,385,108,45283,419,273,522,219.36,52.32
8306,台東縣,成功鎮,信義里,372,339,152299,449,251,566,331.36,73.76
8307,台東縣,成功鎮,和平里,368,131,65992,504,256,589,431.14,85.59
8308,台東縣,成功鎮,其他,828,1,828,828,828,828,0,0
8309,台東縣,成功鎮,合計,429,2344,1292789,552,279,681,502.69,91.14
233,台北市,文山區,景美里,738,1677,1841024,1098,388,1348,1270.78,115.76
234,台北市,文山區,景行里,637,1860,1802160,969,343,1214,1143.29,118
235,台北市,文山區,景仁里,696,1524,1609557,1056,390,1355,1155.91,109.45
236,台北市,文山區,萬有里,734,1688,1893611,1122,396,1444,1503,133.98
237,台北市,文山區,景慶里,640,2005,1900887,948,368,1196,1107.36,116.8
238,台北市,文山區,萬隆里,751,2368,2815344,1189,392,1500,1900.13,159.82
239,台北市,文山區,萬祥里,693,1508,1461356,969,374,1290,1070.65,110.48
240,台北市,文山區,萬年里,679,1794,1973043,1100,360,1339,2132.77,193.92
241,台北市,文山區,萬盛里,730,1545,1618817,1048,381,1341,1199.91,114.52
242,台北市,文山區,萬和里,718,591,593026,1003,383,1265,994.58,99.12
243,台北市,文山區,興福里,675,1806,1766090,978,382,1260,1029.61,105.29
244,台北市,文山區,興得里,651,1845,1799752,975,363,1257,1154.29,118.33
245,台北市,文山區,興豐里,737,1753,1998146,1140,411,1422,1530.72,134.29
246,台北市,文山區,興旺里,665,2521,2340735,928,382,1185,942.1,101.46
247,台北市,文山區,興光里,650,1084,1166130,1076,376,1300,1418.7,131.88
248,台北市,文山區,興安里,784,2106,2575261,1223,407,1531,1645.64,134.58
249,台北市,文山區,興昌里,800,2289,3038289,1327,422,1597,1797.69,135.44
250,台北市,文山區,興泰里,691,1256,1281244,1020,383,1292,1049.23,102.86
251,台北市,文山區,興業里,713,1802,1836034,1019,385,1305,1051.73,103.22
252,台北市,文山區,景東里,725,2161,2296981,1063,397,1318,1302.84,122.57
253,台北市,文山區,景華里,693,1820,1913761,1052,376,1308,1506.96,143.31
254,台北市,文山區,興家里,651,2267,2105870,929,376,1183,989.19,106.49
255,台北市,文山區,萬芳里,700,2597,2874407,1107,389,1297,1746.55,157.8
256,台北市,文山區,木柵里,746,2737,3356008,1226,391,1465,2262.99,184.56
257,台北市,文山區,博嘉里,715,1561,1920645,1230,402,1386,4219.7,342.95
258,台北市,文山區,樟腳里,711,1892,2196005,1161,387,1324,1549.02,133.46
259,台北市,文山區,老泉里,515,176,129183,734,293,830,928.07,126.44
260,台北市,文山區,木新里,600,2639,2419937,917,340,1102,1248.78,136.18
261,台北市,文山區,指南里,636,862,878832,1020,360,1285,1079.16,105.85
262,台北市,文山區,華興里,761,2647,3494054,1320,399,1462,3927.14,297.51
263,台北市,文山區,順興里,609,2199,1978611,900,363,1089,1083.78,120.45
264,台北市,文山區,萬興里,849,2791,4188264,1501,445,1776,2891.56,192.69
265,台北市,文山區,明興里,735,2192,2276247,1038,411,1329,1078.87,103.89
266,台北市,文山區,明義里,540,888,858300,967,316,1132,1631.76,168.82
267,台北市,文山區,試院里,742,2162,2418528,1119,414,1328,2876.19,257.11
268,台北市,文山區,樟新里,742,2143,2672784,1247,420,1408,2201.59,176.52
269,台北市,文山區,樟林里,705,2637,2712403,1029,411,1272,1190.73,115.76
270,台北市,文山區,忠順里,810,1183,1459028,1233,415,1508,1657.69,134.41
271,台北市,文山區,萬美里,727,2112,2816458,1334,378,1479,2442.86,183.18
272,台北市,文山區,興邦里,712,1207,1183207,980,386,1253,968.4,98.79
273,台北市,文山區,樟樹里,650,1117,1070209,958,357,1192,1120.28,116.93
274,台北市,文山區,政大里,1130,1675,3028884,1808,519,2159,3010.65,166.49
275,台北市,文山區,樟文里,639,1552,1422645,917,368,1164,922.78,100.67
276,台北市,文山區,其他,415,214,164358,768,277,729,948.19,123.46
277,台北市,文山區,合計,707,78453,87146117,1111,386,1348,1871.54,168.48
6691,雲林縣,斗六市,忠孝里,541,450,364496,810,297,985,1650.21,203.73
6692,雲林縣,斗六市,仁愛里,523,335,263125,785,292,919,1399.32,178.16
6693,雲林縣,斗六市,信義里,510,229,166392,727,272,865,807.11,111.08
6694,雲林縣,斗六市,四維里,459,205,139960,683,267,883,887.43,129.98
6695,雲林縣,斗六市,太平里,516,239,164963,690,262,929,649.74,94.13
6696,雲林縣,斗六市,中和里,509,276,207423,752,259,1007,746,99.26
6697,雲林縣,斗六市,光興里,412,262,160460,612,234,698,713.13,116.44
6698,雲林縣,斗六市,三平里,593,1223,977266,799,325,1061,793.43,99.29
6699,雲林縣,斗六市,八德里,502,891,605067,679,306,878,604.94,89.08
6700,雲林縣,斗六市,鎮北里,550,806,582106,722,334,936,644.01,89.17
6701,雲林縣,斗六市,龍潭里,739,466,529792,1137,407,1570,1084.8,95.42
6702,雲林縣,斗六市,鎮南里,584,1104,853250,773,346,998,658.07,85.15
6703,雲林縣,斗六市,林頭里,554,998,720273,722,351,919,806.74,111.78
6704,雲林縣,斗六市,重光里,490,518,319925,618,314,790,533.78,86.43
6705,雲林縣,斗六市,溝埧里,614,172,134079,780,341,1014,619.24,79.44
6706,雲林縣,斗六市,江厝里,506,463,303916,656,333,826,566.94,86.37
6707,雲林縣,斗六市,三光里,616,96,67377,702,382,890,485.97,69.24
6708,雲林縣,斗六市,崙峰里,625,613,510475,833,374,1064,742.41,89.15
6709,雲林縣,斗六市,嘉東里,658,320,275955,862,364,1088,826.79,95.88
6710,雲林縣,斗六市,久安里,574,542,399882,738,333,1010,586.45,79.49
6711,雲林縣,斗六市,長平里,472,427,276601,648,326,766,851.08,131.38
6712,雲林縣,斗六市,保庄里,550,1213,895996,739,328,934,711.93,96.38
6713,雲林縣,斗六市,虎溪里,536,1447,1451825,1003,330,908,8245.59,821.82
6714,雲林縣,斗六市,梅林里,487,337,255362,758,310,787,1938.57,255.83
6715,雲林縣,斗六市,湖山里,436,233,174544,749,308,702,3116.34,416
6716,雲林縣,斗六市,榴中里,515,1133,717564,633,312,784,556.35,87.85
6717,雲林縣,斗六市,榴北里,473,276,150409,545,331,665,367.57,67.45
6718,雲林縣,斗六市,榴南里,528,444,269903,608,325,758,472.31,77.7
6719,雲林縣,斗六市,長安里,448,669,381271,570,296,709,467.22,81.98
6720,雲林縣,斗六市,溪洲里,489,688,433799,631,309,822,509.29,80.77
6721,雲林縣,斗六市,十三里,467,233,178179,765,286,770,1491.93,195.1
6722,雲林縣,斗六市,鎮東里,582,1482,1173135,792,322,1002,922.73,116.57
6723,雲林縣,斗六市,鎮西里,564,1083,824401,761,325,970,692.65,90.99
6724,雲林縣,斗六市,社口里,527,651,441569,678,300,890,644.88,95.07
6725,雲林縣,斗六市,公正里,593,805,621316,772,345,986,700.33,90.74
6726,雲林縣,斗六市,成功里,577,659,524918,797,330,1015,777.42,97.6
6727,雲林縣,斗六市,明德里,542,776,538980,695,334,884,609.18,87.71
6728,雲林縣,斗六市,公誠里,529,710,544992,768,297,932,1415.49,184.41
6729,雲林縣,斗六市,其他,219,1,219,219,219,219,0,0
6730,雲林縣,斗六市,合計,541,23475,17601164,750,320,917,2220.25,296.12
6731,雲林縣,斗南鎮,南昌里,507,564,395859,702,280,846,734.25,104.61
6732,雲林縣,斗南鎮,新光里,487,636,411132,646,312,808,550.77,85.2
6733,雲林縣,斗南鎮,小東里,481,363,214656,591,267,794,465.04,78.64
6734,雲林縣,斗南鎮,大東里,473,193,116304,603,326,694,447.94,74.33
6735,雲林縣,斗南鎮,埤麻里,484,177,102875,581,280,747,425.62,73.23
6736,雲林縣,斗南鎮,西伯里,493,204,120472,591,292,752,436.95,73.99
6737,雲林縣,斗南鎮,新崙里,484,293,192019,655,318,742,1108.26,169.11
6738,雲林縣,斗南鎮,東仁里,517,339,230667,680,310,915,538.45,79.13
6739,雲林縣,斗南鎮,西岐里,544,1540,1064800,691,303,899,585.49,84.68
6740,雲林縣,斗南鎮,舊社里,510,608,395111,650,300,828,553.92,85.24
6741,雲林縣,斗南鎮,田頭里,540,482,330283,685,322,867,590.48,86.17
